datetime,portfolio_value,cash,positions,return
2023-01-10 09:30:00-05:00,99330.83855029297,50150.08855029297,"[{'asset': USD, 'quantity': 50150.08855029297}, {'asset': SPY, 'quantity': 127.0}]",0.0
2023-01-10 09:30:00-05:00,99330.83855029297,50150.08855029297,"[{'asset': USD, 'quantity': 50150.08855029297}, {'asset': SPY, 'quantity': 127.0}]",0.0
2023-01-10 21:30:00-05:00,99330.83855029297,50150.08855029297,"[{'asset': USD, 'quantity': 50150.08855029297}, {'asset': SPY, 'quantity': 127.0}]",0.0
2023-01-10 21:29:00-05:00,99330.83855029297,50150.08855029297,"[{'asset': USD, 'quantity': 50150.08855029297}, {'asset': SPY, 'quantity': 127.0}]",0.0
2023-01-11 08:30:00-05:00,99963.29994555665,50150.08855029297,"[{'asset': USD, 'quantity': 50150.08855029297}, {'asset': SPY, 'quantity': 127.0}]",0.006367220940588725
2023-01-11 09:30:00-05:00,99963.29994555665,50150.08855029297,"[{'asset': USD, 'quantity': 50150.08855029297}, {'asset': SPY, 'quantity': 127.0}]",0.0
2023-01-11 09:30:00-05:00,99963.29994555665,50150.08855029297,"[{'asset': USD, 'quantity': 50150.08855029297}, {'asset': SPY, 'quantity': 127.0}]",0.0
2023-01-11 21:30:00-05:00,99963.29994555665,50150.08855029297,"[{'asset': USD, 'quantity': 50150.08855029297}, {'asset': SPY, 'quantity': 127.0}]",0.0
2023-01-11 21:29:00-05:00,99963.29994555665,50150.08855029297,"[{'asset': USD, 'quantity': 50150.08855029297}, {'asset': SPY, 'quantity': 127.0}]",0.0
2023-01-12 08:30:00-05:00,100527.18025561524,50150.08855029297,"[{'asset': USD, 'quantity': 50150.08855029297}, {'asset': SPY, 'quantity': 127.0}]",0.005640873304159744
2023-01-12 09:30:00-05:00,100527.18025561524,50150.08855029297,"[{'asset': USD, 'quantity': 50150.08855029297}, {'asset': SPY, 'quantity': 127.0}]",0.0
2023-01-12 09:30:00-05:00,100527.18025561524,50150.08855029297,"[{'asset': USD, 'quantity': 50150.08855029297}, {'asset': SPY, 'quantity': 127.0}]",0.0
2023-01-12 21:30:00-05:00,100527.18025561524,50150.08855029297,"[{'asset': USD, 'quantity': 50150.08855029297}, {'asset': SPY, 'quantity': 127.0}]",0.0
2023-01-12 21:29:00-05:00,100527.18025561524,50150.08855029297,"[{'asset': USD, 'quantity': 50150.08855029297}, {'asset': SPY, 'quantity': 127.0}]",0.0
2023-01-13 08:30:00-05:00,100139.82793017579,50150.08855029297,"[{'asset': USD, 'quantity': 50150.08855029297}, {'asset': SPY, 'quantity': 127.0}]",-0.003853209892633158
2023-01-13 09:30:00-05:00,100139.82793017579,50150.08855029297,"[{'asset': USD, 'quantity': 50150.08855029297}, {'asset': SPY, 'quantity': 127.0}]",0.0
2023-01-13 09:30:00-05:00,100139.82793017579,50150.08855029297,"[{'asset': USD, 'quantity': 50150.08855029297}, {'asset': SPY, 'quantity': 127.0}]",0.0
2023-01-13 21:30:00-05:00,100139.82793017579,50150.08855029297,"[{'asset': USD, 'quantity': 50150.08855029297}, {'asset': SPY, 'quantity': 127.0}]",0.0
2023-01-13 21:29:00-05:00,100139.82793017579,50150.08855029297,"[{'asset': USD, 'quantity': 50150.08855029297}, {'asset': SPY, 'quantity': 127.0}]",0.0
2023-01-17 08:30:00-05:00,100757.04994555665,50150.08855029297,"[{'asset': USD, 'quantity': 50150.08855029297}, {'asset': SPY, 'quantity': 127.0}]",0.006163601717103395
2023-01-17 09:30:00-05:00,100757.04994555665,50150.08855029297,"[{'asset': USD, 'quantity': 50150.08855029297}, {'asset': SPY, 'quantity': 127.0}]",0.0
2023-01-17 09:30:00-05:00,100757.04994555665,50150.08855029297,"[{'asset': USD, 'quantity': 50150.08855029297}, {'asset': SPY, 'quantity': 127.0}]",0.0
2023-01-17 21:30:00-05:00,100757.04994555665,50150.08855029297,"[{'asset': USD, 'quantity': 50150.08855029297}, {'asset': SPY, 'quantity': 127.0}]",0.0
2023-01-17 21:29:00-05:00,100757.04994555665,50150.08855029297,"[{'asset': USD, 'quantity': 50150.08855029297}, {'asset': SPY, 'quantity': 127.0}]",0.0
2023-01-18 08:30:00-05:00,100824.35979052735,50150.08855029297,"[{'asset': USD, 'quantity': 50150.08855029297}, {'asset': SPY, 'quantity': 127.0}]",0.00066804104533702
2023-01-18 09:30:00-05:00,100824.35979052735,50150.08855029297,"[{'asset': USD, 'quantity': 50150.08855029297}, {'asset': SPY, 'quantity': 127.0}]",0.0
2023-01-18 09:30:00-05:00,100824.35979052735,50150.08855029297,"[{'asset': USD, 'quantity': 50150.08855029297}, {'asset': SPY, 'quantity': 127.0}]",0.0
2023-01-18 21:30:00-05:00,100824.35979052735,50150.08855029297,"[{'asset': USD, 'quantity': 50150.08855029297}, {'asset': SPY, 'quantity': 127.0}]",0.0
